id,sex,employment,married,income,digital2
853,F,employed,1,39184,.52450645
854,F,unemployed,0,0,.83386916
855,F,employed,0,6957,.12361569
856,M,employed,1,13230,.59969515
857,F,employed,0,20929,.67614448
858,M,employed,0,5565,.014547664
859,M,employed,1,55888,.73159128
860,M,student,0,0,.73903573
861,F,retired,0,4784,.09365572
862,F,employed,1,9709,.18691483
863,M,employed,1,17586,0
864,M,employed,1,6538,.83001268
865,F,student,0,27074,.67406952
866,F,student,0,0,.86334753
867,M,employed,1,36937,.017272541
868,F,retired,1,4905,0
869,M,student,0,0,.72811282
870,M,retired,0,5336,0
871,M,employed,1,8763,.77429169
872,F,unemployed,1,0,.5645709
873,F,student,0,11039,.76002944
874,F,retired,0,25252,.23324068
875,M,unemployed,1,9767,.53056079
876,M,employed,1,9165,.031850081
877,F,retired,0,23913,0
878,M,employed,1,8760,0
879,M,employed,1,6833,0
880,M,employed,1,16481,.46053416
881,M,student,0,0,.81059569
882,M,employed,1,12549,.30277994
883,M,retired,0,11632,.10122174
884,M,employed,1,57133,.83229595
885,M,employed,1,8242,.27546149
886,M,unemployed,0,0,.094100863
887,M,student,0,4424,.055691466
888,M,employed,1,16655,.022490619
889,F,unemployed,1,11695,.50368649
890,F,retired,1,10314,0
891,F,employed,1,10968,.85518891
892,M,employed,1,14817,.57717007
893,F,employed,0,10730,.86367053
894,M,student,0,0,.90224105
895,M,student,1,10799,.35729337
896,F,employed,1,20223,.54293031
897,M,employed,1,8665,.60478294
898,F,employed,0,18777,.31748372
899,M,retired,1,8850,.27557689
900,M,employed,1,12390,.51707262
901,F,retired,1,9275,.3428418
902,M,employed,1,8043,.64361501
903,M,employed,0,17545,.5187161
904,F,unemployed,0,0,.97072268
905,M,employed,1,21294,.53921431
906,M,retired,1,36720,.24999633
907,M,employed,1,13181,.7325725
908,M,employed,1,7975,.4339799
909,M,retired,1,18902,.27459961
910,F,employed,0,30948,.56840634
911,M,employed,1,73468,.1101612
912,M,employed,0,18454,.51631165
913,F,employed,1,51727,0
914,M,student,0,9080,.9024027
915,F,retired,1,2413,.15800838
916,M,employed,1,7244,0
917,F,employed,1,15124,.27879515
918,F,employed,1,9033,.64790827
919,M,unemployed,1,10310,.053353921
920,M,retired,0,8558,0
921,M,employed,1,6820,.43313435
922,F,employed,1,6339,.66837204
923,F,student,1,0,.88490623
924,M,unemployed,0,0,.81989014
925,F,employed,1,5645,0
926,F,unemployed,1,0,.14807239
927,M,unemployed,1,0,0
928,F,employed,0,10500,.26663202
929,F,employed,0,20074,.29991931
930,F,unemployed,1,12599,.25509444
931,M,unemployed,1,0,0
932,M,employed,1,4967,.97658116
933,F,student,0,0,.38899934
934,M,employed,1,25753,.61802584
935,F,employed,1,6856,.17995109
936,F,student,0,0,.24389593
937,M,employed,1,27560,.51962978
938,F,retired,0,4260,0
939,M,student,0,12620,.7869305
940,F,retired,1,8337,0
941,M,employed,1,13765,.20404924
942,F,unemployed,1,0,0
943,M,employed,1,48605,.76434833
944,F,employed,1,8569,.56815851
945,F,student,0,0,.76249838
946,F,employed,0,59851,.51718134
947,M,employed,1,21761,.051664133
948,F,unemployed,1,27954,0
949,F,employed,1,9797,.47837484
950,M,employed,0,8322,.62083495
951,M,student,0,0,.73019695
952,F,unemployed,1,0,.35604307
953,M,retired,1,45449,0
954,F,employed,1,13084,.53938985
955,M,employed,0,15506,0
956,M,employed,1,33037,.82044297
957,M,employed,1,70551,0
958,M,employed,1,9118,.65448076
959,F,employed,0,44030,.65211731
960,M,student,0,3374,.045500562
961,M,employed,1,9911,.52680612
962,M,employed,1,41349,.055508532
963,M,employed,1,14958,.63667387
964,M,retired,1,7351,.062559836
965,F,student,0,0,.92071319
966,F,employed,1,10019,.70526993
967,F,employed,1,26698,.50118101
968,F,employed,1,10856,.52198333
969,F,employed,0,9296,.55238551
970,M,employed,0,9025,.35029733
971,F,employed,0,22254,.91652095
972,F,student,0,0,0
973,M,retired,1,4357,.048971575
974,M,student,0,0,.86175483
975,F,employed,1,10615,.66885704
976,M,employed,0,28521,.75366926
977,F,employed,0,43794,0
978,F,employed,1,8957,.12818483
979,F,employed,1,6212,.74952638
980,M,unemployed,0,0,0
981,M,employed,1,6310,.52940965
982,F,unemployed,0,0,.87928915
983,M,employed,1,17553,.95241278
984,M,employed,0,48403,.76875263
985,M,employed,0,8646,.85930401
986,M,employed,1,10749,.50375652
987,F,employed,0,5449,.65677118
988,M,retired,0,31514,.20493114
989,F,unemployed,1,0,.73268574
990,F,employed,1,459901,.54659647
991,M,student,0,6797,.90886211
992,F,employed,0,7348,.96566969
993,M,employed,0,5653,.84224033
994,M,employed,0,33853,0
995,M,employed,0,15026,.5411737
996,F,retired,0,7224,0
997,M,employed,1,9618,.53330725
998,M,employed,0,37149,.24109274
999,M,employed,1,19455,0
1000,F,retired,1,5643,.1344623
1001,M,employed,1,22837,.52370483
1002,M,student,0,266400,.0064109582
1003,M,employed,0,37924,.54934365
1004,M,employed,0,32794,.42174172
1005,M,unemployed,1,0,.73456484
1006,F,unemployed,0,32354,.9690038
1007,M,employed,0,28112,.46472874
1008,F,employed,0,8500,.50784826
1009,M,student,1,0,.019035859
1010,M,unemployed,0,0,.34353587
1011,M,employed,1,25549,.55960792
1012,F,employed,0,56485,.81321424
1013,F,employed,0,9210,.31574085
1014,F,employed,1,5670,.029336795
1015,M,employed,1,50498,.33826885
1016,M,employed,1,13825,.58190924
1017,F,retired,1,7904,.34276795
1018,M,employed,1,7476,.62958807
1019,M,retired,1,30950,.30711177
1020,F,retired,1,8447,0
1021,M,unemployed,1,25794,.27441102
1022,F,employed,0,13024,.53267217
1023,M,employed,1,50439,.69613349
1024,F,employed,1,5725,.53563106
1025,M,employed,1,17061,.52608818
1026,F,employed,1,4709,.45261648
1027,F,employed,1,4805,.58965749
1028,M,employed,1,9027,0
1029,F,unemployed,1,0,.7483114
1030,M,employed,0,10931,.89272094
1031,F,student,0,0,.73915887
1032,F,employed,1,5589,0
1033,M,employed,1,6556,.56386191
1034,F,employed,0,52866,.53289175
1035,M,student,0,0,.47147226
1036,M,employed,1,12467,.62882388
1037,M,employed,1,16143,0
1038,M,unemployed,1,0,.5009771
1039,M,student,0,0,.868011
1040,M,employed,0,12987,.56521016
1041,M,employed,1,19922,.56628865
1042,M,employed,0,15619,.55572367
1043,F,unemployed,1,8766,0
1044,M,employed,1,9420,.80351716
1045,F,unemployed,1,0,.52809274
1046,M,employed,1,21609,.41873294
1047,F,employed,0,31608,0
1048,M,employed,1,8243,.47765964
1049,F,retired,1,6657,.21638522
1050,M,employed,0,8543,.8378498
1051,M,employed,0,29244,.40624312
1052,M,employed,1,14734,.51210755
1053,M,unemployed,0,0,.37801468
1054,M,employed,1,7756,.48968351
1055,F,unemployed,1,0,.64954495
1056,M,employed,1,11126,0
1057,F,unemployed,0,0,.46437502
1058,F,retired,1,6038,0
1059,M,employed,1,20829,.42771992
1060,M,employed,1,20671,0
1061,F,employed,0,7369,.83877587
1062,M,employed,1,13744,.51790863
1063,M,student,0,0,.32071874
1064,M,employed,1,7916,0
1065,F,unemployed,1,0,0
1066,F,employed,0,13022,.75665599
1067,M,employed,0,7602,.74087435
1068,F,employed,1,6197,.1413939
1069,M,employed,1,14032,.58322203
1070,F,student,0,10434,.94624883
1071,M,employed,0,6095,.62431163
1072,M,student,0,21222,.49103266
1073,F,employed,1,13365,.71036059
1074,F,employed,1,13147,0
1075,M,employed,1,13497,.88919258
1076,M,employed,1,8941,.29436129
1077,F,unemployed,1,14737,.52128851
1078,M,retired,1,7697,.23556367
1079,F,unemployed,0,8504,0
1080,M,employed,1,7404,.78141904
1081,F,student,0,0,.52241379
1082,M,employed,1,17663,.30681926
1083,F,student,0,0,.029385945
1084,M,employed,1,21612,.69377583
1085,M,employed,1,18567,.66239709
1086,M,employed,1,8854,.7015276
1087,F,unemployed,1,0,.60069835
1088,M,employed,1,12002,.78038466
1089,M,student,0,10307,.99891567
1090,M,unemployed,1,6036,.46720383
1091,M,employed,1,9088,.47023496
1092,F,employed,0,21967,.56635785
1093,F,unemployed,1,0,.96204764
1094,F,employed,0,7356,0
1095,M,retired,1,10938,0
1096,M,employed,0,6202,.40856358
1097,M,student,0,7126,.95974487
1098,M,student,0,9885,.92213333
1099,M,employed,1,13188,.32428494
1100,M,employed,1,8869,.69216108
1101,M,employed,1,6066,.59624356
1102,M,employed,1,7357,0
1103,M,employed,1,64372,.53968203
1104,F,student,0,9070,.066312559
1105,M,employed,1,8058,.43947774
1106,M,employed,1,12858,.11899716
1107,M,employed,1,6246,.54274327
1108,M,employed,1,9589,.64386386
1109,M,student,0,0,.84354013
1110,M,employed,1,12178,.2108708
1111,M,retired,0,11119,.29512185
1112,M,employed,1,17077,.40448406
1113,M,employed,1,22013,.60287935
1114,M,employed,1,9903,0
1115,F,employed,1,11318,.59709924
1116,F,employed,1,7300,.54821295
1117,F,retired,0,12953,.3358261
1118,M,employed,1,7198,.051700111
1119,M,employed,1,49029,.29362142
1120,M,employed,0,13633,.19510838
1121,M,employed,1,7069,.66333926
1122,M,student,0,0,.95030797
1123,M,employed,1,11977,.55244321
1124,M,employed,1,7984,0
1125,M,student,0,0,.87452191
1126,F,employed,1,6156,.1500361
1127,M,employed,1,13864,.67504847
1128,M,employed,0,7800,.80320281
1129,F,student,1,0,.97192949
1130,M,student,0,0,.51837093
1131,F,unemployed,1,7253,.54276812
1132,M,retired,1,2486,0
1133,M,employed,1,22047,0
1134,M,employed,0,7619,.59681547
1135,M,retired,1,15933,.26305664
1136,F,unemployed,0,0,.21158585
1137,M,employed,0,6560,0
1138,M,employed,0,25221,.67554295
1139,M,employed,0,42293,0
1140,F,student,0,0,.91457355
1141,M,student,0,2868,.83374316
1142,F,employed,1,5975,.85828573
1143,M,student,1,0,.9969939
1144,M,employed,1,23502,.24008796
1145,M,unemployed,1,0,.53393608
1146,M,student,1,7999,.18548538
1147,M,employed,1,32827,.51000082
1148,M,employed,1,12448,.522569
1149,M,retired,1,6471,.054783184
1150,F,retired,0,3571,0
1151,M,employed,1,195496,.11789996
1152,F,employed,0,38899,.044267524
1153,M,employed,0,9249,.88414162
1154,M,retired,0,81329,.26067892
1155,M,employed,1,34596,.68508041
1156,M,employed,1,7002,.61823052
1157,F,employed,1,13888,.11662988
1158,M,employed,0,11998,.63499629
1159,F,unemployed,1,0,.51828539
1160,M,employed,1,1000000,0
1161,M,employed,1,20372,.24235679
1162,F,employed,0,26630,.22825897
1163,F,employed,1,13768,0
1164,F,unemployed,1,0,0
1165,M,employed,1,26711,.83077127
1166,M,unemployed,0,0,.50914896
1167,M,student,0,15453,.99017531
1168,F,student,0,13686,.70675814
1169,M,employed,0,32739,.55862647
1170,F,employed,0,5565,.64399654
1171,M,employed,0,57693,0
1172,F,retired,1,6672,.042781249
1173,F,retired,0,5251,.30558586
1174,F,employed,1,6585,.42702773
1175,F,retired,0,3597,.21115577
1176,M,employed,0,57998,.72265995
1177,M,employed,0,7001,.61105311
1178,M,employed,0,12037,0
1179,M,employed,1,34997,.098957092
1180,M,employed,0,17012,.63442028
1181,F,unemployed,1,6537,.4508386
1182,M,employed,0,8738,.63667524
1183,M,employed,1,7195,.71862495
1184,F,retired,0,1924,0
1185,F,employed,1,5600,.29584157
1186,M,unemployed,0,15200,0
1187,M,employed,1,47554,.77120489
1188,M,employed,1,39270,.56524479
1189,F,employed,1,9559,.44711754
1190,F,employed,1,20568,.19953023
1191,F,employed,1,11837,.54243404
1192,M,unemployed,1,5556,.3809371
1193,M,employed,1,35779,.74887252
1194,M,employed,0,9637,.16453195
1195,M,employed,1,7666,.77573651
1196,M,employed,0,7061,.78606462
1197,M,employed,1,6232,0
1198,M,unemployed,0,0,0
1199,M,employed,0,9920,.62090051
1200,F,employed,0,24694,.55517209
1201,F,employed,1,8097,0
1202,F,employed,1,9364,0
1203,F,retired,1,4376,.20938866
1204,F,student,0,0,.27993283
1205,F,employed,0,13791,0
1206,F,retired,1,3898,0
1207,M,employed,1,8995,0
1208,M,employed,0,6415,.53436369
1209,F,employed,0,9855,.11405914
1210,F,employed,0,7484,.77159947
1211,F,employed,1,14800,0
1212,F,employed,1,5289,0
1213,M,employed,0,77637,.98889464
1214,F,student,0,0,.30680776
1215,M,unemployed,1,6985,.19123563
1216,F,unemployed,1,5265,.65054011
1217,M,employed,1,10751,.86143029
1218,M,employed,1,8189,.55660641
1219,M,employed,0,14581,.51443005
1220,M,employed,1,17998,0
1221,M,student,0,19019,.79688179
1222,M,employed,1,6886,0
1223,F,employed,1,8315,.55755365
1224,F,employed,1,4876,.87502795
1225,M,unemployed,0,15123,.80811286
1226,F,retired,1,5871,0
1227,M,employed,1,8201,.18535124
1228,M,employed,0,5146,0
1229,M,unemployed,0,0,.59797531
1230,M,employed,0,8857,.3375304
1231,F,retired,1,12351,.3407425
1232,M,retired,0,20473,.34411472
1233,F,employed,1,207488,.54517746
1234,M,employed,0,14164,.62556916
1235,M,employed,1,8099,0
1236,F,employed,0,12041,.6438899
1237,M,student,0,0,0
1238,M,employed,1,15871,.90803087
1239,M,student,0,5987,.5138582
1240,M,employed,0,5704,.6778475
1241,M,student,0,156996,.40652359
1242,F,student,0,0,.85196686
1243,F,employed,1,5197,.69852418
1244,F,employed,1,9052,.55893677
1245,M,unemployed,1,0,0
1246,F,employed,1,11285,.55520111
1247,F,unemployed,1,0,0
1248,F,unemployed,1,0,.81294566
1249,M,employed,1,5595,.50813574
1250,F,employed,1,14062,.77476168
1251,F,employed,1,5671,.6433748
1252,M,student,0,0,.47604018
1253,M,unemployed,1,0,.64505452
1254,F,employed,1,16432,.51512307
1255,M,unemployed,1,0,.75458252
1256,M,student,0,4052,.86300433
1257,M,unemployed,1,0,.082224168
1258,F,retired,1,6140,.23896167
1259,F,employed,1,4463,.49424455
1260,F,employed,0,8975,0
1261,M,retired,1,4319,0
1262,M,employed,1,8092,0
1263,M,student,0,0,.00024682347
1264,M,employed,1,14392,.029838353
1265,F,employed,0,9640,.27806336
1266,M,employed,1,11633,.087932326
1267,M,employed,1,40395,.91654581
1268,M,employed,1,10053,0
1269,F,student,0,0,.86117446
1270,M,employed,0,20159,.42294633
1271,F,employed,1,16619,.19378851
1272,M,employed,0,12499,.44199494
1273,M,employed,1,7334,.72106987
1274,M,student,0,3885,.56202054
1275,F,retired,0,3459,0
1276,M,employed,0,17251,.78588545
1277,M,employed,1,16120,0
1278,M,student,0,0,.88879681
1279,F,employed,1,6734,0
1280,M,student,0,11305,0
1281,M,student,0,64239,.895262
1282,M,employed,1,66246,.52651501
1283,F,employed,0,9530,.25095111
1284,M,employed,1,10233,.52469546
1285,M,employed,1,85856,.21122655
1286,M,employed,1,16053,.93868721
1287,F,employed,1,28744,.81507736
1288,F,employed,1,5190,.3447459
1289,F,unemployed,1,0,.84261066
1290,M,retired,1,3344,0
1291,M,unemployed,1,13203,.95769411
1292,M,employed,1,9723,0
1293,M,employed,1,27446,.066636652
1294,F,retired,1,13966,.32423162
1295,F,employed,0,17901,.56976247
1296,M,retired,1,3243,0
1297,M,employed,1,17885,.38561803
1298,F,unemployed,1,0,.13143744
1299,F,employed,0,35548,0
1300,M,employed,1,9038,.5024153
1301,M,student,0,4176,.82559264
1302,F,employed,1,4907,.71776617
1303,M,employed,1,17846,.094265081
1304,F,retired,1,6693,.30791599
1305,M,unemployed,0,0,.72438866
1306,M,unemployed,1,33920,0
1307,M,unemployed,1,0,.54766732
1308,F,employed,1,17495,.5626955
1309,M,employed,0,10526,0
1310,M,student,0,0,.90803599
1311,M,unemployed,0,16867,.41149643
1312,M,employed,1,35546,.076970823
1313,F,unemployed,0,24999,.50574833
1314,M,employed,0,6905,.55640113
1315,M,employed,1,12533,.72311759
1316,F,retired,0,24442,.13881296
1317,M,retired,1,6155,.34879512
1318,M,retired,1,5106,.24836469
1319,F,retired,0,5693,.11624988
1320,M,student,0,0,.40730232
1321,F,unemployed,0,26714,.26296026
1322,M,employed,0,6757,.058059264
1323,M,employed,1,14671,.052436549
1324,M,unemployed,1,0,.45184749
1325,F,employed,1,7740,0
1326,F,unemployed,1,0,.65788591
1327,M,employed,1,27526,.53003973
1328,M,employed,1,29910,.89424753
1329,M,employed,1,6336,.24810812
1330,M,employed,1,7215,.59003729
1331,F,student,0,31688,.013300392
1332,F,employed,1,80409,.50308913
1333,M,unemployed,0,0,.16415875
1334,F,employed,1,8529,.85793048
1335,F,employed,1,5629,.98710543
1336,M,employed,1,14067,.66904312
1337,M,employed,1,5439,.62387633
1338,M,retired,0,199793,.11091737
1339,F,employed,1,52194,.16680302
1340,M,student,0,0,.75193036
1341,F,employed,1,10087,.71765935
1342,F,unemployed,1,19633,.59066719
1343,F,employed,0,8579,.90991479
1344,M,employed,0,101409,.8774752
1345,M,employed,1,29791,.88249743
1346,F,student,0,6109,.76789498
1347,F,unemployed,1,0,.48452982
1348,F,employed,1,5504,0
1349,M,employed,1,6317,.8699379
1350,M,student,0,0,.15267849
1351,F,employed,1,18317,.10648996
1352,F,employed,1,8765,.17245337
1353,F,student,0,0,.91817784
1354,F,employed,0,8707,.7500785
1355,M,retired,1,13984,.39718527
1356,F,employed,0,7486,.56036347
1357,M,student,0,0,.92643583
1358,M,unemployed,1,7498,.58065403
1359,M,unemployed,1,0,.020694045
1360,M,unemployed,0,0,.61602318
1361,M,student,0,0,.750413
1362,F,student,0,0,.30451676
1363,M,unemployed,1,0,0
1364,M,employed,1,9156,.97743255
1365,M,employed,0,7963,.6057477
1366,F,student,0,2865,.91820556
1367,M,employed,1,26125,.066731282
1368,F,employed,1,8546,.60630888
1369,F,student,0,5576,.49988076
1370,F,unemployed,1,12127,.012054419
1371,F,unemployed,1,11655,.27329439
1372,M,employed,1,7371,.36068043
1373,M,employed,1,18437,.52450204
1374,M,employed,0,22631,.097239494
1375,F,unemployed,1,13707,.062768608
1376,M,student,0,0,.74060571
1377,M,employed,1,15426,.55938888
1378,F,retired,0,38269,0
1379,F,employed,1,223994,.72454691
1380,M,student,0,14434,.82172805
1381,F,retired,1,10751,0
1382,F,student,0,42574,0
1383,M,employed,0,9123,.28921083
1384,M,employed,1,5124,.51662248
1385,F,employed,1,57087,.42548677
1386,M,unemployed,0,10287,.55558759
1387,F,employed,1,5652,.65300339
1388,M,retired,0,20591,.31297621
1389,M,employed,1,10303,.40288255
1390,M,employed,1,7595,.58825654
1391,F,employed,1,5405,0
1392,M,student,0,0,.57580936
1393,M,employed,0,10416,.96397895
1394,F,employed,1,6468,.47717065
1395,M,employed,0,18911,.00029963712
1396,M,employed,0,20364,0
1397,M,retired,1,10021,0
1398,F,employed,1,11357,0
1399,F,retired,0,4340,.29913068
1400,M,employed,1,15351,.83990145
1401,M,employed,1,8548,.013208812
1402,F,employed,1,6473,0
1403,M,student,0,0,.92071426
1404,M,employed,0,21347,.50733137
1405,M,employed,1,10628,.53671819
1406,M,employed,0,10064,.85935688
1407,M,employed,1,10378,.92414981
1408,F,unemployed,1,0,.82667243
1409,F,unemployed,1,6319,.50088
1410,F,student,0,0,.62102157
1411,M,unemployed,0,9103,.69886196
1412,M,unemployed,0,15142,.54959422
1413,F,employed,1,19187,.57579172
1414,M,retired,1,5817,.22142163
1415,F,employed,0,10405,.70016026
1416,M,unemployed,1,17583,0
1417,M,employed,1,16808,.73614967
1418,F,unemployed,0,19898,0
1419,F,unemployed,1,31355,0
