id,sex,employment,married,income,digital3
100806,M,unemployed,1,14938,.63889998
100807,M,retired,1,8272,.21115074
100808,M,employed,1,12525,.051612485
100809,M,unemployed,1,0,.00920856
100810,M,employed,1,14660,.61394358
100811,F,employed,1,6792,.27575698
100812,M,employed,0,23602,0
100813,F,employed,1,11170,0
100814,M,unemployed,1,0,.73261613
100815,F,retired,1,12696,0
100816,M,employed,1,6315,0
100817,M,employed,1,8064,0
100818,F,student,0,0,.89137089
100819,F,employed,1,10401,.23807739
100820,M,employed,1,8377,0
100821,M,employed,1,11194,.73083079
100822,F,employed,1,24186,0
100823,F,student,0,7056,.95374465
100824,F,employed,1,10586,.41244048
100825,F,employed,0,13195,.53349996
100826,F,student,1,0,.89925635
100827,M,employed,1,405745,.50897586
100828,M,employed,1,18505,.66292953
100829,F,retired,1,10827,0
100830,M,unemployed,0,0,.55019414
100831,F,unemployed,0,10236,.59243244
100832,M,employed,1,9255,.79047358
100833,F,unemployed,0,0,0
100834,F,employed,0,10472,.82193589
100835,F,student,1,4084,0
100836,F,retired,1,11882,0
100837,F,employed,1,6052,0
100838,M,unemployed,1,0,.29538772
100839,M,employed,1,51706,.59076738
100840,F,retired,1,7665,.2195975
100841,M,unemployed,1,9681,.11748713
100842,M,unemployed,0,7430,.51054877
100843,M,employed,1,8739,.34466296
100844,F,student,0,0,.73188674
100845,M,employed,1,11386,.62542635
100846,M,employed,1,8493,0
100847,M,unemployed,1,15516,.84781188
100848,M,employed,1,15892,.50788444
100849,F,student,0,12377,.4636375
100850,F,retired,1,4064,0
100851,F,employed,1,27916,0
100852,M,employed,1,16864,.23102169
100853,M,employed,0,50197,0
100854,M,employed,0,40542,.42863476
100855,M,retired,1,10733,.18030992
100856,M,employed,1,13566,.067793213
100857,M,employed,1,13300,.62698275
100858,F,unemployed,1,0,0
100859,M,employed,1,8140,0
100860,F,unemployed,1,20444,.020936461
100861,M,student,0,0,.62938237
100862,F,retired,1,5367,.25055569
100863,F,retired,1,20858,0
100864,M,employed,1,66966,.80802727
100865,F,employed,1,13711,0
100866,M,employed,1,20458,.17266046
100867,F,employed,1,16393,.85142356
100868,F,employed,1,6217,.77378511
100869,F,student,0,40105,.33618963
100870,M,employed,0,16245,.87026912
100871,M,unemployed,1,6913,.62698609
100872,M,employed,1,104671,.66127211
100873,M,employed,1,8696,.4474268
100874,F,unemployed,1,0,.15581863
100875,M,employed,1,9507,.88411838
100876,M,employed,1,9837,0
100877,M,employed,1,61693,.17499295
100878,M,employed,0,22842,.17432265
100879,M,employed,1,11406,.43900698
100880,F,student,0,0,.0038074078
100881,F,employed,0,34579,.59192961
100882,M,employed,1,5222,.61469382
100883,M,employed,1,27362,.14292517
100884,F,unemployed,1,7135,.18187046
100885,M,employed,1,12602,.33375973
100886,M,retired,0,49859,.26920593
100887,F,employed,1,9241,0
100888,M,employed,1,13294,0
100889,F,unemployed,1,0,0
100890,M,student,0,6056,.88643008
100891,F,employed,1,7861,.53532112
100892,M,employed,0,22281,.64387643
100893,M,employed,1,12823,.50643617
100894,F,retired,1,1823,.31820005
100895,F,unemployed,1,10978,.53068805
100896,M,retired,1,4469,0
100897,M,retired,0,7239,.24906011
100898,M,student,0,4618,.95350164
100899,F,unemployed,1,26017,.71831357
100900,F,employed,1,13045,.51520103
100901,M,employed,0,14917,0
100902,M,employed,1,16900,.52005869
100903,F,unemployed,1,0,.19171353
100904,F,retired,1,7281,0
100905,F,employed,0,10151,0
100906,M,unemployed,0,19697,.075309493
100907,F,employed,1,9110,.19668195
100908,M,employed,1,12905,.76808822
100909,F,employed,1,6554,0
100910,F,retired,1,4137,0
100911,F,employed,1,11221,0
100912,F,student,0,0,.52921593
100913,M,employed,1,9513,.77926546
100914,M,retired,0,6329,.17829475
100915,M,employed,1,47997,.73694813
100916,M,employed,1,35734,0
100917,F,employed,1,46462,.81065089
100918,F,employed,1,13301,.50824183
100919,F,employed,1,9885,.53746063
100920,M,employed,0,11923,0
100921,M,student,0,0,.87712467
100922,F,employed,1,5223,.65000224
100923,M,employed,1,13244,.70042443
100924,M,employed,1,16327,0
100925,M,employed,1,9665,.99408352
100926,M,employed,1,6311,.60522443
100927,M,student,0,3210,.70397872
100928,M,student,1,18817,.95467293
100929,M,student,0,0,.90688932
100930,M,employed,1,31868,.34575677
100931,F,retired,1,2701,.35521621
100932,M,employed,1,98686,.26246247
100933,M,employed,0,11431,.65387177
100934,M,employed,0,16194,.80351216
100935,M,student,0,0,.80010867
100936,F,employed,1,4471,0
100937,F,employed,1,4604,.64154631
100938,M,employed,1,28420,.57169145
100939,M,unemployed,1,0,.024432149
100940,F,retired,0,2699,0
100941,M,retired,1,14975,.12446092
100942,M,retired,0,5009,.005800257
100943,M,retired,1,8436,.26412457
100944,F,student,1,0,.45709646
100945,F,employed,1,4520,.6815033
100946,M,employed,1,11913,.072550125
100947,M,student,0,5149,.89675367
100948,M,employed,1,9120,.68954456
100949,M,employed,1,18644,.05025677
100950,M,student,0,0,.91003394
100951,M,employed,0,7427,.16232741
100952,M,employed,1,8039,.45551115
100953,F,retired,1,8544,.2457757
100954,F,employed,1,4706,.38351774
100955,F,employed,1,5876,.53172934
100956,F,employed,1,8191,.95948601
100957,M,employed,0,15604,0
100958,M,employed,0,17925,.67559254
100959,F,retired,0,21727,.30812582
100960,M,student,0,0,.90630782
100961,M,employed,1,26544,.221543
100962,M,employed,0,11763,.42661026
100963,M,retired,0,7642,.25337571
100964,M,retired,1,16099,0
100965,F,student,0,0,.8601355
100966,M,student,0,0,.81031835
100967,F,student,0,6295,.94086576
100968,M,employed,1,25253,.2395651
100969,F,retired,1,4966,0
100970,M,employed,1,17372,0
100971,F,student,0,0,.90800846
100972,M,employed,1,17031,0
100973,M,employed,1,35115,.63960427
100974,F,unemployed,0,0,.57574409
100975,M,employed,1,143014,0
100976,M,employed,1,11926,.20416425
100977,M,student,0,16877,.081076264
100978,F,retired,0,20548,.22253223
100979,F,unemployed,1,0,.96459615
100980,F,student,0,139378,0
100981,F,employed,1,5357,.49286169
100982,M,student,0,0,.68997514
100983,F,employed,0,67845,.59440148
100984,M,employed,1,38781,0
100985,M,employed,0,21490,.50278074
100986,F,employed,1,14142,.29402906
100987,F,unemployed,1,15218,.25075361
100988,M,employed,1,12646,.54300517
100989,F,student,0,9012,.84564292
100990,M,employed,0,13054,.02677465
100991,M,unemployed,1,0,.71113908
100992,M,employed,1,18869,0
100993,F,employed,1,9355,.13291718
100994,M,unemployed,0,0,0
100995,F,employed,0,6942,.50567371
100996,F,unemployed,1,0,.84268987
100997,F,unemployed,1,6539,.53175956
100998,F,employed,0,98597,.22341099
100999,F,employed,0,10309,.45753932
101000,F,employed,1,6037,.1358916
101001,F,retired,1,8625,0
101002,M,employed,1,9804,0
101003,F,employed,1,4891,.61766434
101004,F,student,0,0,.023601184
101005,M,unemployed,1,14595,0
101006,M,employed,0,10479,.72510952
101007,F,student,0,0,.85231078
101008,M,employed,0,23143,.193841
101009,F,retired,1,15315,0
101010,M,employed,1,297824,.5384022
101011,F,employed,1,17601,.69925749
101012,M,student,0,0,.88211262
101013,M,employed,1,7405,.057724379
101014,M,employed,0,19057,.45666638
101015,M,retired,1,20146,.24697077
101016,F,retired,1,4284,0
101017,F,employed,1,8586,.78830248
101018,M,student,0,0,.84593838
101019,F,employed,1,9411,.53313661
101020,M,employed,0,43465,.31086895
101021,F,employed,1,5976,.95005643
101022,M,employed,1,8018,.40919942
101023,F,unemployed,1,0,0
101024,F,unemployed,1,0,0
101025,M,employed,0,65984,.75647974
101026,M,student,1,0,.60976309
101027,M,retired,1,6471,0
101028,M,employed,1,24391,.15105046
101029,F,employed,1,12556,0
101030,M,student,0,13750,.73467427
101031,F,unemployed,1,0,.64180863
101032,F,employed,1,6216,.67151725
101033,F,employed,1,30856,.090008557
101034,M,employed,0,32919,.75657135
101035,M,unemployed,1,22062,.74014074
101036,M,unemployed,1,0,.73105115
101037,F,retired,1,2924,0
101038,F,student,0,0,.84240186
101039,F,employed,1,39301,.51912111
101040,F,employed,1,12708,.33962938
101041,M,student,0,0,.17314598
101042,M,retired,0,7655,.047596332
101043,M,employed,1,89310,.18209572
101044,F,unemployed,1,0,.090255097
101045,M,employed,1,7538,0
101046,M,employed,1,12240,0
101047,M,retired,1,167475,.27231628
101048,M,unemployed,1,0,.59798145
101049,F,employed,1,8662,.60717034
101050,F,employed,1,49180,.45259884
101051,F,employed,1,22933,0
101052,M,unemployed,0,0,.50435734
101053,M,unemployed,0,18685,0
101054,F,unemployed,1,7703,.19294868
101055,M,employed,1,6836,0
101056,M,employed,1,8077,.54391372
101057,M,unemployed,1,6449,0
101058,F,employed,1,5762,.39970729
101059,F,employed,0,29822,.77103466
101060,M,retired,1,3846,.026248869
101061,F,employed,1,5853,0
101062,F,student,0,41114,.58429635
101063,F,student,0,10014,.54231769
101064,F,employed,1,5811,.94461238
101065,M,employed,1,23305,.52815861
101066,F,retired,0,3652,0
101067,F,retired,1,5513,0
101068,F,retired,1,2367,.233882
101069,M,employed,1,7850,.70695794
101070,F,unemployed,1,17548,0
101071,M,unemployed,1,0,.55123866
101072,M,retired,0,10319,.12426065
101073,M,unemployed,1,10433,.58772039
101074,M,employed,1,7931,.54804152
101075,M,student,0,7370,.89674103
101076,M,retired,1,5199,.26312482
101077,F,employed,1,61436,.60473847
101078,M,employed,1,21866,.61478281
101079,M,retired,0,6439,0
101080,F,retired,1,10092,.14628066
101081,M,employed,0,8345,.62371045
101082,M,employed,1,43451,.96354967
101083,F,employed,1,5859,.027939687
101084,M,employed,0,13146,.45550042
101085,M,student,0,0,.25484827
101086,F,student,0,15775,.88035566
101087,M,employed,1,23254,.85144538
101088,M,student,0,0,.17452277
101089,M,retired,0,12984,0
101090,M,employed,1,656759,.06248055
101091,M,retired,1,6344,.26320925
101092,F,employed,0,5945,.98957366
101093,M,retired,0,17854,.29047891
101094,M,employed,1,10787,.53567451
101095,M,student,0,11228,.72841471
101096,M,unemployed,1,5692,0
101097,F,unemployed,1,0,.50185525
101098,F,employed,1,4737,.35700613
101099,F,employed,1,8148,.7252478
101100,F,employed,0,6051,.8568626
101101,M,employed,1,5914,0
101102,F,employed,1,14752,.80391496
101103,F,employed,1,8704,.68980563
101104,F,employed,1,13763,.77177203
101105,F,employed,1,6585,.79540783
101106,M,unemployed,1,0,.76538646
101107,F,employed,0,130322,.52902335
101108,M,employed,1,7689,.92265642
101109,M,unemployed,1,17683,0
101110,M,student,0,9647,.619708
101111,F,unemployed,0,0,.59341335
101112,F,retired,1,1892,0
101113,M,employed,1,244685,.035564274
101114,M,student,0,0,.82200736
101115,F,student,0,0,.63524187
101116,M,student,0,14064,.98340309
101117,M,employed,0,8831,.61901194
101118,F,unemployed,1,16694,.79621148
101119,F,employed,1,25561,.8081001
101120,F,student,0,0,.64819866
101121,M,retired,0,4711,.2934002
101122,M,student,0,0,.74959815
101123,M,unemployed,1,15245,.45351085
101124,M,employed,1,61354,.50120461
101125,M,student,0,4603,.89027143
101126,M,retired,1,92145,0
101127,M,employed,1,26558,0
101128,F,employed,1,11817,.70819956
101129,M,student,0,8958,.54166961
101130,M,employed,0,75023,.43619528
101131,M,unemployed,1,0,.23322442
101132,F,employed,0,13558,.0382379
101133,M,student,0,12851,.31503183
101134,F,unemployed,1,0,0
101135,M,employed,1,14351,0
101136,F,student,0,0,.88548207
101137,M,employed,1,26799,0
101138,M,employed,1,12945,.48994899
101139,M,unemployed,0,17701,.58531696
101140,F,employed,1,17278,.73568815
101141,F,unemployed,1,18982,.5249365
101142,F,unemployed,1,0,.5741812
101143,M,employed,1,8674,.52368337
101144,F,employed,1,4556,.71464151
101145,F,unemployed,1,12453,.76775283
101146,F,employed,1,5208,.6635648
101147,F,employed,1,7698,.77464527
101148,F,employed,1,17098,.66883373
101149,F,unemployed,1,0,.38088858
101150,M,retired,1,5218,0
101151,M,student,0,0,.83377546
101152,M,employed,1,6629,.6004225
101153,F,unemployed,0,0,0
101154,F,employed,1,9901,.56104088
101155,F,unemployed,1,0,0
101156,M,student,0,21548,.53440148
101157,M,employed,1,80815,0
101158,M,employed,1,12456,0
101159,F,employed,1,4637,.50525081
101160,F,employed,1,23990,.56638986
101161,F,employed,1,73459,.30227965
101162,M,employed,0,11713,0
101163,F,retired,0,5941,0
101164,F,employed,0,30145,.52542841
101165,M,employed,0,7510,.33566213
101166,M,employed,1,11327,0
101167,F,employed,1,12211,.77100092
101168,M,employed,1,19356,0
101169,F,employed,0,6867,.50717092
101170,F,unemployed,1,7712,.72211283
101171,M,student,0,14868,.88172477
101172,F,employed,0,8488,.50096631
101173,M,employed,0,7069,.41146123
101174,M,employed,1,6432,.41812962
101175,F,employed,1,5044,.57003403
101176,F,unemployed,0,0,0
101177,M,employed,1,69269,.36097175
101178,F,employed,0,6895,.85501468
101179,F,employed,0,15122,.75844628
101180,M,employed,1,15358,.6062656
101181,F,employed,0,18024,.81856221
101182,F,unemployed,1,18508,0
101183,M,employed,1,17333,.91171026
101184,F,retired,1,8344,.033337466
101185,F,employed,1,13819,.57606375
101186,M,employed,1,12226,.50258863
101187,F,employed,1,19640,0
101188,M,unemployed,1,0,.52324557
101189,M,retired,1,3772,.064231955
101190,M,employed,1,16465,.4990792
101191,M,retired,1,4838,.27197462
101192,F,employed,1,7979,.31692782
101193,F,student,0,0,.89406288
101194,F,employed,1,7263,.75405127
101195,M,retired,1,25595,0
101196,M,employed,1,19265,.83471477
101197,F,employed,1,17791,.65858799
101198,M,unemployed,1,0,.5854243
101199,F,employed,1,7028,.61801106
101200,M,employed,1,32577,.80178601
101201,F,retired,1,7681,.15490165
101202,F,employed,1,6810,.58592373
101203,M,retired,0,18186,.29678327
101204,F,employed,1,7971,.77441376
101205,M,unemployed,1,128221,.39998707
101206,F,student,0,4884,.83093071
101207,M,employed,1,12717,.14574859
101208,M,unemployed,1,0,.18651512
101209,F,employed,1,8299,.79751623
101210,F,retired,0,2738,.20799176
101211,F,employed,1,71108,0
101212,M,employed,1,7913,0
101213,F,retired,1,143826,.2352546
101214,M,student,0,11849,.96106583
101215,M,employed,1,32893,0
101216,M,employed,1,37961,.69405603
101217,M,student,1,0,.89013886
101218,M,employed,1,372245,.50496525
101219,M,employed,1,9649,.18924755
101220,F,employed,1,12510,.033249814
101221,F,retired,1,7258,.093466178
101222,F,unemployed,1,11932,.1822633
101223,M,unemployed,1,14812,0
101224,M,employed,1,5905,0
101225,M,employed,1,14944,.23822461
101226,M,unemployed,1,0,.50932974
101227,F,employed,1,9993,0
101228,F,employed,1,5824,0
101229,M,employed,1,19784,.94789779
101230,F,student,1,0,.48979267
101231,M,employed,1,197042,.73559988
101232,M,student,0,0,.9591673
101233,F,unemployed,1,0,.69750232
101234,F,employed,1,5925,.73388088
101235,F,unemployed,1,0,0
101236,F,retired,1,3694,.079978205
101237,F,employed,1,15417,0
101238,M,employed,1,12678,0
101239,M,unemployed,1,14273,0
101240,M,employed,1,7201,.018599411
101241,F,employed,0,6167,.20866422
101242,F,retired,1,59723,.21813691
101243,M,retired,1,12036,.32623887
101244,M,employed,1,5543,.50056905
101245,M,employed,1,10832,0
101246,M,employed,0,8567,.75684595
101247,M,employed,1,12522,.62408406
101248,F,employed,0,16978,.43490258
101249,M,unemployed,0,0,0
101250,F,student,0,0,0
101251,M,employed,0,34910,.84810895
101252,M,employed,0,9415,.55657011
101253,F,employed,0,6855,.83275253
101254,M,employed,0,9697,.62268871
101255,M,employed,1,10795,0
101256,M,employed,0,12217,.50106263
101257,F,retired,0,7677,.26457804
101258,M,student,0,12670,.96904212
101259,M,student,0,0,.89841461
101260,F,student,1,14297,.87434947
101261,F,employed,1,37430,.54085886
101262,F,unemployed,0,14486,.30554542
101263,M,employed,0,6120,.055738531
101264,M,employed,0,23580,.62631959
101265,F,employed,0,9225,0
101266,F,employed,1,23406,.85084766
101267,M,employed,1,6873,.82612324
101268,F,employed,1,8391,0
101269,F,employed,0,6741,.14289376
101270,M,employed,0,17369,.58284897
101271,F,student,0,4085,.72095031
101272,F,employed,1,39169,.25812021
101273,M,employed,1,49131,.023281712
101274,F,employed,1,21995,.29570112
101275,F,employed,0,95213,.21195225
101276,F,student,1,0,.59579551
101277,M,employed,1,9443,.066808067
101278,M,student,1,0,.63677013
101279,F,unemployed,1,0,.60562873
101280,M,student,0,0,.8373732
101281,F,student,1,0,.24198096
101282,M,employed,1,5356,.58780187
101283,F,retired,1,16231,.25046325
101284,M,employed,1,5408,0
101285,F,employed,1,6582,.84306109
101286,M,student,0,0,.051797479
101287,F,student,0,0,.93797088
101288,F,employed,1,23472,0
101289,F,employed,0,14040,.617239
101290,F,student,0,0,.018130882
101291,M,employed,1,54274,0
101292,M,student,0,4827,.908131
101293,M,student,0,0,.21912853
101294,F,unemployed,0,0,.63816446
101295,F,employed,0,26622,.41560811
101296,M,unemployed,1,0,0
101297,M,employed,0,12653,0
101298,F,student,0,0,.48173705
101299,M,retired,1,6096,.33335721
101300,M,unemployed,0,0,.32843003
101301,M,student,0,13807,.86993736
101302,F,unemployed,1,0,.63100153
101303,M,student,0,0,.86016953
101304,M,retired,0,7006,0
101305,M,retired,0,6698,.18758391
101306,M,employed,1,23460,.077085085
101307,F,student,0,13957,.94978571
101308,M,retired,1,4582,0
101309,M,student,0,9503,0
101310,F,employed,0,10335,.6997745
101311,F,employed,1,7982,0
101312,M,employed,1,9471,.54070908
101313,F,unemployed,0,8573,.4047955
101314,M,employed,1,24731,.60385859
101315,M,employed,0,8919,.9031058
